,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0
0.5,2.8597732876803,3.0747538953149136,3.2767439229681896,3.4575009804537853,3.62350503646833,3.7771525596184254,3.917731178125609,4.0469736246360615,4.172419471450841,4.290240361779109,4.41715113768245
0.6,2.9352978530394727,3.198546004444825,3.4232150856242045,3.62350503646833,3.805579917372172,3.970349155840414,4.122664548778827,4.266649373253397,4.41715113768245,4.540506859756311,4.660425802901597
0.7,3.030729209877189,3.3131799582770456,3.559564221191057,3.7771525596184254,3.970349155840414,4.146830486504418,4.311881213336993,4.479249853797647,4.6212760018775025,4.758248199133368,4.892192245071603
0.7999999999999999,3.1173464242506106,3.4232150856242045,3.6870121229820887,3.9177311781256083,4.122664548778827,4.311881213336993,4.499327258592209,4.660425802901597,4.819912473906977,4.9633505896292505,5.099820425442542
0.8999999999999999,3.198546004444825,3.5248399845263387,3.805579917372172,4.0469736246360615,4.266649373253397,4.479249853797646,4.660425802901597,4.838667613534312,4.99818694823712,5.150153519668602,5.312695975572453
0.9999999999999999,3.276743922968189,3.62350503646833,3.9177311781256083,4.172419471450841,4.417151137682448,4.6212760018775,4.819912473906977,4.99818694823712,5.166476102435147,5.346229107299416,5.514400804438864
1.0999999999999999,3.35026122264475,3.717578750209303,4.022055145466327,4.290240361779107,4.540506859756311,4.758248199133368,4.9633505896292505,5.150153519668602,5.346229107299416,5.531037388038598,5.723555156913119
1.1999999999999997,3.4232150856242036,3.805579917372172,4.122664548778827,4.417151137682447,4.660425802901593,4.892192245071603,5.099820425442541,5.31269597557245,5.514400804438861,5.723555156913125,5.9101011961085135
1.2999999999999998,3.4922944193481933,3.8898032524407817,4.220255850194253,4.520579235293432,4.776406503761355,5.0155504892605745,5.2440777950096615,5.46540952372884,5.68106011378387,5.894707640514708,6.115839845143429
1.4,3.559564221191057,3.970349155840414,4.311881213336993,4.6212760018775025,4.892192245071603,5.133787769502302,5.379968881174946,5.6166541638769365,5.8473088704918865,6.063682909003798,6.29139029918961
1.4999999999999998,3.62350503646833,4.046973624636061,4.417151137682448,4.719539019438995,4.99818694823712,5.260937251112661,5.514400804438864,5.770289668177063,5.999199588747625,6.250773717840171,6.455714933365533
1.5999999999999996,3.687012122982089,4.122664548778827,4.4993272585922055,4.8199124739069745,5.099820425442541,5.379968881174943,5.648749215063496,5.9101011961085135,6.173500511399332,6.402712047314697,6.61686601499122
1.6999999999999997,3.7489506176482927,4.195631394663559,4.580961204101878,4.910008679756113,5.200508784349656,5.498082507957054,5.7853590154032135,6.047793584863772,6.319370651004597,6.552498533359675,6.783592271530602
1.7999999999999998,3.805579917372172,4.266649373253397,4.660425802901597,4.99818694823712,5.312695975572453,5.616654163876941,5.910101196108523,6.210134260537847,6.45610372680332,6.712559553379618,6.924603930110813
1.8999999999999997,3.863331353911282,4.3346128999398825,4.738118862593087,5.082926876016896,5.414860748725309,5.738971495595867,6.02939446586931,6.333370758792646,6.591877641305732,6.841672643318177,7.089310527261247
1.9999999999999996,3.9177311781256083,4.417151137682447,4.8199124739069745,5.166476102435147,5.514400804438861,5.847308870491885,6.173500511399332,6.455714933365533,6.735656468857838,6.968989840741708,7.2343347667107345
2.0999999999999996,3.970349155840414,4.479249853797646,4.892192245071603,5.260937251112661,5.616654163876941,5.954485574994074,6.29139029918961,6.577714820434652,6.852062771197607,7.123042658799016,7.365279900202417
2.1999999999999997,4.022055145466327,4.540506859756311,4.9633505896292505,5.346229107299416,5.723555156913119,6.063682909003798,6.402712047314683,6.712559553379618,6.968989840741708,7.255758465540453,7.5204877797130605
2.3,4.072171979746921,4.60099532085434,5.0321727090683455,5.431308450910048,5.816216413377717,6.196097345528774,6.513223227554614,6.818571517579054,7.112299151674155,7.375471215916651,7.666645511454483
2.3999999999999995,4.122664548778827,4.660425802901593,5.099820425442541,5.514400804438861,5.9101011961085135,6.29139029918961,6.61686601499122,6.92460393011079,7.2343347667107345,7.520487779713074,7.7956351903917485
2.4999999999999996,4.172419471450841,4.719539019438997,5.166476102435147,5.600074206684261,5.999199588747628,6.388824781705601,6.735656468857838,7.025942410242769,7.344482055202541,7.65632525704126,7.954116134978299
2.5999999999999996,4.220255850194253,4.776406503761355,5.2440777950096615,5.68106011378387,6.115839845143429,6.483310797988127,6.829771902211241,7.166697201886508,7.481892586134878,7.774066753960957,8.081428191986774
2.6999999999999993,4.266649373253395,4.8386676135343105,5.31269597557245,5.770289668177052,6.210134260537831,6.577714820434664,6.92460393011079,7.26656473365275,7.590300032533217,7.89483393991258,8.223823146599385
